ho,dl,err,gt,got
collision,P(Y=1 | X=1),4.440892098500626e-16,0.8842310219896137,0.8842310219896141
collision,P(Y=1 | X=0),4.440892098500626e-16,0.8842310219896137,0.8842310219896141
collision,P(Y=1),4.440892098500626e-16,0.8842310219896138,0.8842310219896142
collision,P(X=1),2.498001805406602e-16,0.1864742368255186,0.18647423682551836
collision,P(V3=1),5.551115123125783e-17,0.28963238786444895,0.2896323878644489
collision,ATE(Y | X),0.0,0.0,0.0
collision,ETT(Y | X),4.440892098500626e-16,4.440892098500626e-16,0.0
collision,NDE(Y | X),0.0,0.0,0.0
collision,NIE(Y | X),0.0,0.0,0.0
collision,P(Y=1 | X=1),3.3306690738754696e-16,0.8614123830108628,0.8614123830108631
collision,P(Y=1 | X=0),2.220446049250313e-16,0.861412383010863,0.8614123830108632
collision,P(Y=1),3.3306690738754696e-16,0.8614123830108628,0.8614123830108631
collision,P(X=1),3.0531133177191805e-16,0.14659310425754693,0.14659310425754662
collision,P(V3=1),0.0,0.36260125804063753,0.36260125804063753
collision,ATE(Y | X),3.3306690738754696e-16,-2.220446049250313e-16,1.1102230246251565e-16
collision,ETT(Y | X),1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
collision,NDE(Y | X),3.3306690738754696e-16,-2.220446049250313e-16,1.1102230246251565e-16
collision,NIE(Y | X),0.0,0.0,0.0
collision,P(Y=1 | X=1),2.220446049250313e-16,0.8774386346999044,0.8774386346999046
collision,P(Y=1 | X=0),3.3306690738754696e-16,0.8774386346999042,0.8774386346999046
collision,P(Y=1),3.3306690738754696e-16,0.8774386346999042,0.8774386346999046
collision,P(X=1),3.95516952522712e-16,0.04470215169228547,0.04470215169228507
collision,P(V3=1),0.0,0.5455082621459583,0.5455082621459583
collision,ATE(Y | X),1.1102230246251565e-16,1.1102230246251565e-16,0.0
collision,ETT(Y | X),3.3306690738754696e-16,3.3306690738754696e-16,0.0
collision,NDE(Y | X),1.1102230246251565e-16,1.1102230246251565e-16,0.0
collision,NIE(Y | X),0.0,0.0,0.0
arrowhead,P(Y=1 | X=1),0.015717327579594875,0.5577483989051816,0.5420310713255867
arrowhead,P(Y=1 | X=0),0.015347450033570409,0.8995171938629144,0.884169743829344
arrowhead,P(V2=1),5.551115123125783e-17,0.48112059381740174,0.4811205938174017
arrowhead,P(X=1),6.036837696399289e-16,0.055865474085654995,0.05586547408565439
arrowhead,P(V3=1),2.220446049250313e-16,0.5864885157651123,0.5864885157651125
arrowhead,P(Y=1),0.015122679356210922,0.8801786840430962,0.8650560046868853
arrowhead,ATE(Y | X),0.0003698775460242443,-0.3417687949577328,-0.34213867250375707
arrowhead,ETT(Y | X),0.0003698775460244663,-0.3417687949577328,-0.3421386725037573
arrowhead,NDE(Y | X),0.0009091863676646827,-0.3536062934132297,-0.35451547978089437
arrowhead,NIE(Y | X),0.0005091468486163597,0.007184236877432415,0.007693383726048775
arrowhead,P(Y=1 | X=1),0.0007385670507606412,0.4728638234252133,0.47360239047597397
arrowhead,P(Y=1 | X=0),0.001254942680924409,0.615038598362268,0.6162935410431924
arrowhead,P(V2=1),0.0,0.4880187753370671,0.4880187753370671
arrowhead,P(X=1),6.036837696399289e-16,0.03292913091379552,0.032929130913794916
arrowhead,P(V3=1),6.661338147750939e-16,0.9354972366521005,0.9354972366521012
arrowhead,P(Y=1),0.0008834684328219433,0.6107113770331027,0.6115948454659247
arrowhead,ATE(Y | X),0.0005163756301639344,-0.14217477493705477,-0.1426911505672187
arrowhead,ETT(Y | X),0.0005163756301639899,-0.14217477493705472,-0.1426911505672187
arrowhead,NDE(Y | X),0.00029517002401741044,-0.2660918036647429,-0.2663869736887603
arrowhead,NIE(Y | X),0.0002892355334525032,0.1350482153323489,0.1347589797988964
arrowhead,P(Y=1 | X=1),0.003064923269848918,0.42483658063294,0.4217716573630911
arrowhead,P(Y=1 | X=0),0.0006349489073718129,0.6485596725053195,0.6491946214126914
arrowhead,P(V2=1),5.551115123125783e-17,0.41757502626732657,0.4175750262673265
arrowhead,P(X=1),4.163336342344337e-16,0.18505706131341437,0.18505706131341396
arrowhead,P(V3=1),3.3306690738754696e-16,0.593515809929515,0.5935158099295154
arrowhead,P(Y=1),0.00030434832524417477,0.6068040476852421,0.6071083960104863
arrowhead,ATE(Y | X),0.003699872177220509,-0.22372309187237954,-0.22742296404960005
arrowhead,ETT(Y | X),0.0036998721772203425,-0.22372309187237976,-0.2274229640496001
arrowhead,NDE(Y | X),0.0017277468140413643,-0.30469579903221683,-0.30296805221817547
arrowhead,NIE(Y | X),0.0014586138692752604,0.07862482127296244,0.07716620740368718
arrowhead,P(Y=1 | X=1),0.004281293519440801,0.11367279487338325,0.10939150135394245
arrowhead,P(Y=1 | X=0),0.0004461163799847623,0.49643486648713897,0.4959887501071542
arrowhead,P(V2=1),5.551115123125783e-17,0.4815009861403788,0.48150098614037884
arrowhead,P(X=1),4.85722573273506e-16,0.10798368149574383,0.10798368149574335
arrowhead,P(V3=1),1.1102230246251565e-16,0.6217817867624308,0.6217817867624309
arrowhead,P(Y=1),0.0006691311389239174,0.4549116870695805,0.4542425559306566
arrowhead,ATE(Y | X),0.0038351771394561363,-0.3827620716137557,-0.38659724875321183
arrowhead,ETT(Y | X),0.0038351771394560807,-0.38276207161375575,-0.38659724875321183
arrowhead,NDE(Y | X),0.003836302025337357,-0.4051744217403799,-0.40901072376571723
arrowhead,NIE(Y | X),1.1718378933878171e-07,0.020428178340281322,0.02042829552407066
arrowhead,P(Y=1 | X=1),0.0075311481290428195,0.39082464526278504,0.39835579339182786
arrowhead,P(Y=1 | X=0),0.0003136852414987734,0.5812107825380209,0.5815244677795197
arrowhead,P(V2=1),0.0,0.5253003413243318,0.5253003413243318
arrowhead,P(X=1),5.273559366969494e-16,0.15648316825539096,0.15648316825539044
arrowhead,P(V3=1),2.220446049250313e-16,0.5895799198246245,0.5895799198246248
arrowhead,P(Y=1),0.0005275952664517414,0.552334058019742,0.5528616532861937
arrowhead,ATE(Y | X),0.007217462887544046,-0.19038613727523596,-0.1831686743876919
arrowhead,ETT(Y | X),0.007217462887544213,-0.19038613727523612,-0.1831686743876919
arrowhead,NDE(Y | X),0.0023596580845678394,-0.3347288878976459,-0.33236922981307804
arrowhead,NIE(Y | X),0.0005700059763809051,0.1512785679369979,0.1518485739133788
arrowhead,P(Y=1 | X=1),0.006925134165938762,0.3505413152602708,0.3574664494262096
arrowhead,P(Y=1 | X=0),0.0020006473245886003,0.8568264921504196,0.854825844825831
arrowhead,P(V2=1),1.1102230246251565e-16,0.5300024214847651,0.5300024214847652
arrowhead,P(X=1),5.273559366969494e-16,0.07283322209805998,0.07283322209805945
arrowhead,P(V3=1),1.6653345369377348e-16,0.38403031823468253,0.38403031823468237
arrowhead,P(Y=1),0.0014423266635490428,0.820043884181683,0.8186015575181339
arrowhead,ATE(Y | X),0.008925781490527251,-0.5062851768901488,-0.4973593953996216
arrowhead,ETT(Y | X),0.008925781490527251,-0.5062851768901488,-0.4973593953996216
arrowhead,NDE(Y | X),0.005764024414574187,-0.4425388961694499,-0.4367748717548757
arrowhead,NIE(Y | X),0.0016808203599467664,-0.06238725889944108,-0.06406807925938784
arrowhead,P(Y=1 | X=1),0.015165394255670206,0.4787860471034017,0.49395144135907193
arrowhead,P(Y=1 | X=0),0.01209560830583023,0.8623828852164718,0.874478493522302
arrowhead,P(V2=1),1.6653345369377348e-16,0.41623471983386895,0.4162347198338688
arrowhead,P(X=1),5.828670879282072e-16,0.0943067766197959,0.09430677661979532
arrowhead,P(V3=1),2.220446049250313e-16,0.5488387393705716,0.5488387393705718
arrowhead,P(Y=1),0.012048285613202037,0.8265439282029531,0.8385922138161551
arrowhead,ATE(Y | X),0.003069785949839865,-0.38359683811307005,-0.3805270521632302
arrowhead,ETT(Y | X),0.003069785949839865,-0.38359683811307005,-0.3805270521632302
arrowhead,NDE(Y | X),0.002591845388395464,-0.3667083578885429,-0.3641165125001474
arrowhead,NIE(Y | X),0.00039360000344879076,-0.01294500233547291,-0.01255140233202412
arrowhead,P(Y=1 | X=1),0.0002686184854854279,0.45516026743420035,0.4548916489487149
arrowhead,P(Y=1 | X=0),0.0002321421783068045,0.7291269537063374,0.7293590958846442
arrowhead,P(V2=1),1.1102230246251565e-16,0.5454785704857509,0.545478570485751
arrowhead,P(X=1),4.996003610813204e-16,0.13634625186468882,0.13634625186468832
arrowhead,P(V3=1),4.440892098500626e-16,0.8435401152632236,0.843540115263224
arrowhead,P(Y=1),0.0013293455561518286,0.6906071426799084,0.6919364882360602
arrowhead,ATE(Y | X),0.0005007606637923989,-0.27396668627213705,-0.27446744693592945
arrowhead,ETT(Y | X),0.0005007606637921214,-0.27396668627213716,-0.2744674469359293
arrowhead,NDE(Y | X),0.00027880160129439835,-0.3758293505520684,-0.3761081521533628
arrowhead,NIE(Y | X),0.0011043012743091607,0.09196524336053646,0.09306954463484562
arrowhead,P(Y=1 | X=1),0.00047155554339750605,0.5417247841340662,0.5421963396774637
arrowhead,P(Y=1 | X=0),0.004064729836492309,0.7780823626179072,0.7821470924543995
arrowhead,P(V2=1),0.0,0.5315632052839856,0.5315632052839856
arrowhead,P(X=1),6.349087922075114e-16,0.024150800362475622,0.024150800362474988
arrowhead,P(V3=1),1.6653345369377348e-16,0.29247171077644724,0.29247171077644707
arrowhead,P(Y=1),0.003993424332419115,0.7723586653948389,0.776352089727258
arrowhead,ATE(Y | X),0.003593174293094581,-0.2363575784838411,-0.23995075277693567
arrowhead,ETT(Y | X),0.0035931742930946364,-0.2363575784838411,-0.23995075277693573
arrowhead,NDE(Y | X),0.0032837464813644246,-0.24937716128400667,-0.2526609077653711
arrowhead,NIE(Y | X),0.00034709091993634367,0.012363064068499074,0.012710154988435418
arrowhead,P(Y=1 | X=1),0.003250613053629281,0.22779269791289494,0.23104331096652422
arrowhead,P(Y=1 | X=0),0.010426107257987316,0.6612102171154186,0.6716363243734059
arrowhead,P(V2=1),1.6653345369377348e-16,0.4394401873385855,0.4394401873385853
arrowhead,P(X=1),5.273559366969494e-16,0.14002808099105127,0.14002808099105074
arrowhead,P(V3=1),2.220446049250313e-16,0.7511738277995861,0.7511738277995863
arrowhead,P(Y=1),0.008635377430911029,0.6013055527770649,0.6099409302079759
arrowhead,ATE(Y | X),0.007175494204357813,-0.4334175192025237,-0.4405930134068815
arrowhead,ETT(Y | X),0.007175494204357813,-0.4334175192025237,-0.4405930134068815
arrowhead,NDE(Y | X),0.007016873163802284,-0.4658289974730916,-0.4728458706368939
arrowhead,NIE(Y | X),0.00048509428702070423,0.03893828215476014,0.038453187867739436
arrowhead,P(Y=1 | X=1),0.0025438406057017304,0.4075382215082276,0.4049943809025259
arrowhead,P(Y=1 | X=0),0.0006798466764424971,0.710192132481843,0.7095122858054005
arrowhead,P(V2=1),1.6653345369377348e-16,0.4922725264968439,0.49227252649684405
arrowhead,P(X=1),4.85722573273506e-16,0.10672855663700041,0.10672855663699993
arrowhead,P(V3=1),2.220446049250313e-16,0.5556990294670261,0.5556990294670263
arrowhead,P(Y=1),0.004305309675878055,0.6813168390208717,0.6770115293449936
arrowhead,ATE(Y | X),0.0018639939292593999,-0.3026539109736154,-0.3045179049028748
arrowhead,ETT(Y | X),0.0018639939292593444,-0.3026539109736154,-0.3045179049028747
arrowhead,NDE(Y | X),0.0024481462279905553,-0.3956449666427992,-0.39319682041480863
arrowhead,NIE(Y | X),0.0016578605992937367,0.12893199219428697,0.1305898527935807
arrowhead,P(Y=1 | X=1),0.0011880498733481404,0.33070362938686143,0.33189167926020957
arrowhead,P(Y=1 | X=0),0.0046336616927913354,0.576179368862353,0.5715457071695617
arrowhead,P(V2=1),5.551115123125783e-17,0.4563270466240417,0.45632704662404167
arrowhead,P(X=1),4.996003610813204e-16,0.1443590803501949,0.1443590803501944
arrowhead,P(V3=1),1.6653345369377348e-16,0.37145374688795485,0.3714537468879547
arrowhead,P(Y=1),0.0037432135216938223,0.5406926856200417,0.5369494720983479
arrowhead,ATE(Y | X),0.005821711566139587,-0.24547573947549156,-0.23965402790935197
arrowhead,ETT(Y | X),0.005821711566139642,-0.24547573947549156,-0.23965402790935192
arrowhead,NDE(Y | X),0.0014061218035853473,-0.2691048231192943,-0.26769870131570894
arrowhead,NIE(Y | X),0.004820636970922942,0.023224036435434026,0.028044673406356968
arrowhead,P(Y=1 | X=1),0.015396856407935144,0.48123159111329633,0.4966284475212315
arrowhead,P(Y=1 | X=0),0.00019172741596651388,0.8833985495123747,0.8835902769283412
arrowhead,P(V2=1),1.1102230246251565e-16,0.5232679750037492,0.5232679750037491
arrowhead,P(X=1),5.551115123125783e-16,0.17003147638627245,0.1700314763862719
arrowhead,P(V3=1),1.1102230246251565e-16,0.5078155656062446,0.5078155656062447
arrowhead,P(Y=1),0.0026800652506665523,0.8151145205184512,0.8177945857691178
arrowhead,ATE(Y | X),0.015205128991968686,-0.40216695839907846,-0.38696182940710977
arrowhead,ETT(Y | X),0.015205128991968409,-0.4021669583990784,-0.38696182940711
arrowhead,NDE(Y | X),0.02194012286970437,-0.4128572724196704,-0.39091714954996604
arrowhead,NIE(Y | X),5.8345007582172315e-05,0.01137775849878131,0.011319413491199137
arrowhead,P(Y=1 | X=1),0.0012707897185134098,0.3613016325123021,0.36003084279378866
arrowhead,P(Y=1 | X=0),0.0024416847349562065,0.5303560600773994,0.5279143753424432
arrowhead,P(V2=1),0.0,0.4728366054652947,0.4728366054652947
arrowhead,P(X=1),4.718447854656915e-16,0.12773394038856034,0.12773394038855987
arrowhead,P(V3=1),2.220446049250313e-16,0.5760039397437459,0.5760039397437461
arrowhead,P(Y=1),0.0027746357930773513,0.5092445859967301,0.5064699502036527
arrowhead,ATE(Y | X),0.0011708950164429077,-0.16905442756509742,-0.1678835325486545
arrowhead,ETT(Y | X),0.0011708950164428522,-0.16905442756509736,-0.1678835325486545
arrowhead,NDE(Y | X),0.0010063975188673302,-0.24062477750113392,-0.2396183799822666
arrowhead,NIE(Y | X),0.00027984017712023856,0.0759010162129018,0.07618085639002203
arrowhead,P(Y=1 | X=1),7.806923898312501e-05,0.1885791448809196,0.18850107564193647
arrowhead,P(Y=1 | X=0),0.005850405629058475,0.538541364739517,0.5443917703685754
arrowhead,P(V2=1),1.1102230246251565e-16,0.42417208221883396,0.42417208221883385
arrowhead,P(X=1),4.85722573273506e-16,0.10543525282385202,0.10543525282385154
arrowhead,P(V3=1),1.6653345369377348e-16,0.4053318692231666,0.40533186922316644
arrowhead,P(Y=1),0.005982365483758967,0.5008859795086573,0.5068683449924163
arrowhead,ATE(Y | X),0.005928474868041711,-0.34996221985859727,-0.355890694726639
arrowhead,ETT(Y | X),0.0059284748680417665,-0.34996221985859727,-0.35589069472663903
arrowhead,NDE(Y | X),0.0035659925355674416,-0.31231906512843544,-0.3158850576640029
arrowhead,NIE(Y | X),0.0056638201932170396,-0.04566945725585314,-0.0400056370626361
arrowhead,P(Y=1 | X=1),0.02686651685265737,0.1688607714375763,0.14199425458491893
arrowhead,P(Y=1 | X=0),0.0024904778995455956,0.5483788182217141,0.5458883403221685
arrowhead,P(V2=1),3.3306690738754696e-16,0.4487425432230168,0.4487425432230165
arrowhead,P(X=1),6.245004513516506e-16,0.03926766587916934,0.03926766587916872
arrowhead,P(V3=1),4.440892098500626e-16,0.7734996663936619,0.7734996663936623
arrowhead,P(Y=1),0.004940865264606353,0.5349692275774722,0.5300283623128659
arrowhead,ATE(Y | X),0.024376038953111967,-0.3795180467841378,-0.4038940857372498
arrowhead,ETT(Y | X),0.02437603895311191,-0.3795180467841378,-0.4038940857372497
arrowhead,NDE(Y | X),0.018965773203932723,-0.39058238698214953,-0.40954816018608226
arrowhead,NIE(Y | X),0.0006279823634622872,0.05064469435997354,0.050016711996511254
arrowhead,P(Y=1 | X=1),0.002494142528795318,0.22218330741516393,0.22467744994395925
arrowhead,P(Y=1 | X=0),0.00029770400632006533,0.3735270008192706,0.37322929681295053
arrowhead,P(V2=1),2.7755575615628914e-16,0.4159718067436448,0.41597180674364453
arrowhead,P(X=1),4.996003610813204e-16,0.10690570353167543,0.10690570353167493
arrowhead,P(V3=1),2.220446049250313e-16,0.6915034158346322,0.6915034158346324
arrowhead,P(Y=1),0.0002792796960924826,0.3576275368085837,0.35734825711249124
arrowhead,ATE(Y | X),0.0027918465351155497,-0.15134369340410678,-0.14855184686899123
arrowhead,ETT(Y | X),0.0027918465351153554,-0.15134369340410667,-0.1485518468689913
arrowhead,NDE(Y | X),0.0004711436805756031,-0.2556876156742711,-0.2552164719936955
arrowhead,NIE(Y | X),0.0006123635078419815,0.10727698863254626,0.10666462512470427
arrowhead,P(Y=1 | X=1),0.00020399876100285486,0.155704243725976,0.15550024496497314
arrowhead,P(Y=1 | X=0),0.004950246343974951,0.4646225584355272,0.45967231209155224
arrowhead,P(V2=1),0.0,0.48800614224409455,0.48800614224409455
arrowhead,P(X=1),6.314393452555578e-16,0.028318415113474313,0.02831841511347368
arrowhead,P(V3=1),1.1102230246251565e-16,0.6296818472402117,0.6296818472402118
arrowhead,P(Y=1),0.004737569267050934,0.4557962104957894,0.45105864122873846
arrowhead,ATE(Y | X),0.004746247582972152,-0.3089183147095512,-0.30417206712657907
arrowhead,ETT(Y | X),0.004746247582972207,-0.3089183147095512,-0.304172067126579
arrowhead,NDE(Y | X),0.0031910009883137636,-0.2868372243125635,-0.2836462233242497
arrowhead,NIE(Y | X),0.00437622514927366,-0.024925598872873267,-0.020549373723599607
arrowhead,P(Y=1 | X=1),0.0018485817034556984,0.47344702303635555,0.47529560473981125
arrowhead,P(Y=1 | X=0),0.006148067372357846,0.8971164788490836,0.9032645462214415
arrowhead,P(V2=1),1.1102230246251565e-16,0.5604107953114352,0.5604107953114353
arrowhead,P(X=1),4.440892098500626e-16,0.12245229089363274,0.1224522908936323
arrowhead,P(V3=1),1.1102230246251565e-16,0.47585136335008155,0.47585136335008144
arrowhead,P(Y=1),0.0013511360798662553,0.8495076328258266,0.8508587689056929
arrowhead,ATE(Y | X),0.004299485668902259,-0.4236694558127281,-0.42796894148163034
arrowhead,ETT(Y | X),0.004299485668902203,-0.4236694558127281,-0.4279689414816303
arrowhead,NDE(Y | X),0.004399213606796848,-0.38330411547873733,-0.3877033290855342
arrowhead,NIE(Y | X),0.00035059196666731296,-0.000624602017246012,-0.0002740100505786991
arrowhead,P(Y=1 | X=1),0.0008588584889257511,0.5768458476994415,0.5777047061883672
arrowhead,P(Y=1 | X=0),0.003513303405089818,0.7244870738195344,0.7209737704144445
arrowhead,P(V2=1),0.0,0.5313982355788891,0.5313982355788891
arrowhead,P(X=1),5.689893001203927e-16,0.053054128519384534,0.053054128519383965
arrowhead,P(V3=1),1.1102230246251565e-16,0.5008810719204823,0.5008810719204824
arrowhead,P(Y=1),0.006028667769603646,0.7194014228377462,0.7133727550681426
arrowhead,ATE(Y | X),0.004372161894015347,-0.1476412261200929,-0.14326906422607755
arrowhead,ETT(Y | X),0.004372161894015375,-0.1476412261200929,-0.14326906422607752
arrowhead,NDE(Y | X),0.00033932601861935696,-0.2897443050654495,-0.28940497904683016
arrowhead,NIE(Y | X),0.004463981398731498,0.19678777385808843,0.20125175525681993
arrowhead,P(Y=1 | X=1),0.0029273988979864884,0.3705120828634749,0.3734394817614614
arrowhead,P(Y=1 | X=0),0.0049735444929823736,0.7607864474240155,0.7657599919169978
arrowhead,P(V2=1),3.3306690738754696e-16,0.4399498729879642,0.43994987298796384
arrowhead,P(X=1),5.551115123125783e-16,0.1367323471569508,0.13673234715695023
arrowhead,P(V3=1),3.608224830031759e-16,0.20795590406078407,0.2079559040607837
arrowhead,P(Y=1),0.0058372347710667905,0.7062798529545523,0.7121170877256191
arrowhead,ATE(Y | X),0.0020461455949961627,-0.39027436456054054,-0.3923205101555367
arrowhead,ETT(Y | X),0.002046145594995996,-0.39027436456054065,-0.39232051015553665
arrowhead,NDE(Y | X),0.007313045009992136,-0.2722778115427112,-0.2795908565527033
arrowhead,NIE(Y | X),0.011196902240495854,-0.1276839249669547,-0.13888082720745054
arrowhead,P(Y=1 | X=1),0.005086159078106112,0.4194807771171236,0.4143946180390175
arrowhead,P(Y=1 | X=0),0.0013542596419053865,0.7250625241715695,0.7264167838134749
arrowhead,P(V2=1),4.440892098500626e-16,0.588976388457872,0.5889763884578725
arrowhead,P(X=1),4.163336342344337e-16,0.12229104616488011,0.1222910461648797
arrowhead,P(V3=1),0.0,0.521820356726954,0.521820356726954
arrowhead,P(Y=1),0.004689288593746066,0.6835699781405389,0.688259266734285
arrowhead,ATE(Y | X),0.006440418720011332,-0.3055817470544459,-0.31202216577445724
arrowhead,ETT(Y | X),0.006440418720011443,-0.30558174705444574,-0.3120221657744572
arrowhead,NDE(Y | X),0.00590458493749596,-0.33578306517575107,-0.34168765011324703
arrowhead,NIE(Y | X),0.00015947388797288298,-0.008207385030631675,-0.008047911142658792
arrowhead,P(Y=1 | X=1),0.0029834718635348145,0.3215124588206487,0.32449593068418353
arrowhead,P(Y=1 | X=0),0.000822461503726668,0.48598813261676643,0.4868105941204931
arrowhead,P(V2=1),1.6653345369377348e-16,0.4087499211322164,0.40874992113221625
arrowhead,P(X=1),5.273559366969494e-16,0.1403878108791714,0.14038781087917088
arrowhead,P(V3=1),2.220446049250313e-16,0.5895855281272344,0.5895855281272346
arrowhead,P(Y=1),0.0011316379270037147,0.4628919559200763,0.46402359384708003
arrowhead,ATE(Y | X),0.002161010359808202,-0.1644756737961176,-0.1623146634363094
arrowhead,ETT(Y | X),0.0021610103598082298,-0.16447567379611772,-0.1623146634363095
arrowhead,NDE(Y | X),0.0018171374466248724,-0.27220500689146127,-0.27402214433808614
arrowhead,NIE(Y | X),0.003289386307456732,0.10768129734721088,0.10439191103975415
arrowhead,P(Y=1 | X=1),0.0008023700369619302,0.4599558791258248,0.46075824916278674
arrowhead,P(Y=1 | X=0),0.0022674072339466944,0.8615698734628835,0.8638372806968302
arrowhead,P(V2=1),1.1102230246251565e-16,0.5315379832054807,0.5315379832054808
arrowhead,P(X=1),4.996003610813204e-16,0.13106209384664666,0.13106209384664616
arrowhead,P(V3=1),4.440892098500626e-16,0.26535160983685235,0.2653516098368519
arrowhead,P(Y=1),0.0008097572366859707,0.8101991416016143,0.8110088988383003
arrowhead,ATE(Y | X),0.0014650371969849307,-0.40161399433705863,-0.40307903153404356
arrowhead,ETT(Y | X),0.0014650371969848752,-0.4016139943370587,-0.40307903153404356
arrowhead,NDE(Y | X),0.0032366484640153903,-0.26613360579344525,-0.26937025425746064
arrowhead,NIE(Y | X),0.0041444421450399505,-0.12436706247375606,-0.128511504618796
arrowhead,P(Y=1 | X=1),0.012710995295656502,0.28795905463231103,0.2752480593366545
arrowhead,P(Y=1 | X=0),0.0003455156490800304,0.6297317864639714,0.6300773021130515
arrowhead,P(V2=1),1.1102230246251565e-16,0.5230101358941509,0.5230101358941508
arrowhead,P(X=1),4.440892098500626e-16,0.15079184261946704,0.1507918426194666
arrowhead,P(V3=1),2.220446049250313e-16,0.5075177994762197,0.5075177994762199
arrowhead,P(Y=1),0.0021191319059258307,0.5744528148736028,0.5765719467795286
arrowhead,ATE(Y | X),0.013056510944736421,-0.3417727318316604,-0.3548292427763968
arrowhead,ETT(Y | X),0.013056510944736421,-0.3417727318316604,-0.3548292427763968
arrowhead,NDE(Y | X),0.016852334528325408,-0.35699012470049213,-0.37384245922881754
arrowhead,NIE(Y | X),7.945301022993512e-05,-0.014008101490329383,-0.014087554500559318
arrowhead,P(Y=1 | X=1),2.8329586049369304e-05,0.34709758800005563,0.34706925841400627
arrowhead,P(Y=1 | X=0),0.0004735934690757171,0.5176171871255676,0.5180907805946433
arrowhead,P(V2=1),1.1102230246251565e-16,0.4888490633450809,0.48884906334508077
arrowhead,P(X=1),4.996003610813204e-16,0.13722548052918987,0.13722548052918937
arrowhead,P(V3=1),4.440892098500626e-16,0.869836899493445,0.8698368994934454
arrowhead,P(Y=1),0.0009751677293415861,0.4936471023032303,0.49462227003257186
arrowhead,ATE(Y | X),0.0005019230551250864,-0.17051959912551196,-0.17102152218063704
arrowhead,ETT(Y | X),0.0005019230551250309,-0.17051959912551184,-0.17102152218063688
arrowhead,NDE(Y | X),0.000210713329328871,-0.2858244853288737,-0.2860351986582026
arrowhead,NIE(Y | X),0.0005246308237710773,0.11048667100342657,0.1099620401796555
arrowhead,P(Y=1 | X=1),0.003187885710864119,0.2467012477046373,0.2435133619937732
arrowhead,P(Y=1 | X=0),1.3161109458814657e-05,0.4872633759326954,0.48727653704215423
arrowhead,P(V2=1),1.1102230246251565e-16,0.5748676605074049,0.574867660507405
arrowhead,P(X=1),4.718447854656915e-16,0.1728260812513722,0.17282608125137172
arrowhead,P(V3=1),1.1102230246251565e-16,0.7076887764574749,0.707688776457475
arrowhead,P(Y=1),0.0005557710465116661,0.44570367379166204,0.44514790274515037
arrowhead,ATE(Y | X),0.0032010468203228226,-0.24056212822805823,-0.24376317504838105
arrowhead,ETT(Y | X),0.0032010468203231,-0.24056212822805806,-0.24376317504838116
arrowhead,NDE(Y | X),6.609821289632611e-05,-0.23835906301695292,-0.23842516122984925
arrowhead,NIE(Y | X),0.0007794042191783812,-0.002093187743182512,-0.0013137835240041307
arrowhead,P(Y=1 | X=1),0.0017671856590103507,0.2794716083694166,0.28123879402842694
arrowhead,P(Y=1 | X=0),0.00016057010307329866,0.4962439353422017,0.4960833652391284
arrowhead,P(V2=1),2.220446049250313e-16,0.5531695221988756,0.5531695221988758
arrowhead,P(X=1),4.440892098500626e-16,0.15854708892027208,0.15854708892027164
arrowhead,P(V3=1),4.440892098500626e-16,0.7451276853380012,0.7451276853380017
arrowhead,P(Y=1),0.00029430547881087454,0.46231468938215853,0.46202038390334765
arrowhead,ATE(Y | X),0.0019277557620835384,-0.21677232697278515,-0.2148445712107016
arrowhead,ETT(Y | X),0.0019277557620835384,-0.2167723269727851,-0.21484457121070155
arrowhead,NDE(Y | X),0.0004368124948113672,-0.3155937589565927,-0.31603057145140406
arrowhead,NIE(Y | X),0.0006355708553916206,0.10211485629960237,0.102750427154994
arrowhead,P(Y=1 | X=1),0.003845442854599479,0.2785506760176118,0.2747052331630123
arrowhead,P(Y=1 | X=0),0.00012638447190027602,0.5261854009207132,0.5260590164488129
arrowhead,P(V2=1),0.0,0.49612574351919686,0.49612574351919686
arrowhead,P(X=1),3.608224830031759e-16,0.19296520749021556,0.1929652074902152
arrowhead,P(V3=1),1.1102230246251565e-16,0.45037511742401265,0.45037511742401254
arrowhead,P(Y=1),0.0008692000048349802,0.4784256815084528,0.47755648150361785
arrowhead,ATE(Y | X),0.0037190583826991475,-0.2476347249031014,-0.25135378328580055
arrowhead,ETT(Y | X),0.0037190583826991475,-0.2476347249031014,-0.25135378328580055
arrowhead,NDE(Y | X),0.0018626656952765996,-0.2463708153956507,-0.2482334810909273
arrowhead,NIE(Y | X),0.00011795540067871535,-0.0011023046834434114,-0.0012202600841221267
arrowhead,P(Y=1 | X=1),0.009206579507716361,0.4674622338953519,0.45825565438763555
arrowhead,P(Y=1 | X=0),0.008914306446157205,0.857178872005407,0.8660931784515642
arrowhead,P(V2=1),1.1102230246251565e-16,0.4875616968027242,0.4875616968027241
arrowhead,P(X=1),5.551115123125783e-16,0.13132297281856853,0.13132297281856797
arrowhead,P(V3=1),2.220446049250313e-16,0.7579132709637982,0.7579132709637985
arrowhead,P(Y=1),0.0035542500755583184,0.8089804922889665,0.8125347423645248
arrowhead,ATE(Y | X),0.018120885953873622,-0.3897166381100549,-0.40783752406392854
arrowhead,ETT(Y | X),0.018120885953873567,-0.3897166381100551,-0.40783752406392865
arrowhead,NDE(Y | X),0.01558097721531504,-0.3716757917589357,-0.38725676897425076
